Date,SalesRepID,SalesRep,SalesRepPhone,SalesRepBranch,SalesRepEmail,ProductID,Product,CustomerID,Customer,CustomerRegion,Units,UnitPrice,TotalRevenue
30/12/2019,EM001,Cameron Diaz,44123456781,Bristol,cameron.diaz@groceryplace.com,PR004,Corn Flakes,C006,Jameson & Sons,Australia,1,29,29
30/12/2019,EM006,Pauline Nduka,44123456786,New Hampshire,pauline.nduka@groceryplace.com,PR004,Corn Flakes,C007,Art House Publications,MEA,4,120,480
30/12/2019,EM007,Christy Okon,44123456787,Manchester,christy.okon@groceryplace.com,PR005,Milo,C008,Bunkmates LLC,Australia,2,159.9,319.8
30/12/2019,EM007,Christy Okon,44123456787,Manchester,christy.okon@groceryplace.com,PR006,Milk,C004,Nested Shelters,Europe,3,68.85,206.55
30/12/2019,EM010,Jenny Nwankwo,44123456790,Bristol,jenny.nwankwo@groceryplace.com,PR003,Wheat,C005,Prime Waters Ltd,United States,1,24,24
30/12/2019,EM013,Collins Abrahams,44123456793,London,collins.abrahams@groceryplace.com,PR002,Semolina,C001,White Rock Ltd,MEA,2,66,132
30/12/2019,EM011,Ken Momodu,44123456791,Bristol,ken.momodu@groceryplace.com,PR001,Rice,C002,Sterling Homes Pty,United States,2,39.9,79.8
30/12/2019,EM014,Adrian Codley,44123456794,Lancaster,adrian.codley@groceryplace.com,PR010,Noodles,C003,Holmes View Plc,Europe,3,67.5,202.5
30/12/2019,EM002,Natasha Whyte,44123456782,Bristol,natasha.whyte@groceryplace.com,PR006,Milk,C004,Nested Shelters,Europe,3,68.85,206.55
30/12/2019,EM001,Cameron Diaz,44123456781,Bristol,cameron.diaz@groceryplace.com,PR001,Rice,C005,Prime Waters Ltd,United States,1,18.95,18.95
30/12/2019,EM006,Pauline Nduka,44123456786,New Hampshire,pauline.nduka@groceryplace.com,PR003,Wheat,C006,Jameson & Sons,Australia,3,75,225
30/12/2019,EM002,Natasha Whyte,44123456782,Bristol,natasha.whyte@groceryplace.com,PR005,Milo,C007,Art House Publications,MEA,2,155.9,311.8
30/12/2019,EM014,Adrian Codley,44123456794,Lancaster,adrian.codley@groceryplace.com,PR006,Milk,C001,White Rock Ltd,MEA,3,68.85,206.55
30/12/2019,EM012,Roger Stone,44123456792,London,roger.stone@groceryplace.com,PR012,Onga,C002,Sterling Homes Pty,United States,1,18,18
30/12/2019,EM011,Ken Momodu,44123456791,Bristol,ken.momodu@groceryplace.com,PR011,Biscuits,C003,Holmes View Plc,Europe,2,53,106
30/12/2019,EM001,Cameron Diaz,44123456781,Bristol,cameron.diaz@groceryplace.com,PR011,Biscuits,C004,Nested Shelters,Europe,3,79.5,238.5
30/12/2019,EM002,Natasha Whyte,44123456782,Bristol,natasha.whyte@groceryplace.com,PR004,Corn Flakes,C005,Prime Waters Ltd,United States,2,58,116
30/12/2019,EM006,Pauline Nduka,44123456786,New Hampshire,pauline.nduka@groceryplace.com,PR008,Power Oil,C006,Jameson & Sons,Australia,2,50,100
30/12/2019,EM001,Cameron Diaz,44123456781,Bristol,cameron.diaz@groceryplace.com,PR001,Rice,C007,Art House Publications,MEA,2,39.9,79.8
30/12/2019,EM001,Cameron Diaz,44123456781,Bristol,cameron.diaz@groceryplace.com,PR002,Semolina,C008,Bunkmates LLC,Australia,1,33,33
30/12/2019,EM011,Ken Momodu,44123456791,Bristol,ken.momodu@groceryplace.com,PR002,Semolina,C004,Nested Shelters,Europe,1,34,34
30/12/2019,EM003,Mike Abdul,44123456783,New Hampshire,mike.abdul@groceryplace.com,PR002,Semolina,C005,Prime Waters Ltd,United States,1,34,34
30/12/2019,EM011,Ken Momodu,44123456791,Bristol,ken.momodu@groceryplace.com,PR001,Rice,C001,White Rock Ltd,MEA,1,18.95,18.95
30/12/2019,EM010,Jenny Nwankwo,44123456790,Bristol,jenny.nwankwo@groceryplace.com,PR009,Spaghetti,C001,White Rock Ltd,MEA,2,40,80
30/12/2019,EM007,Christy Okon,44123456787,Manchester,christy.okon@groceryplace.com,PR006,Milk,C002,Sterling Homes Pty,United States,3,68.85,206.55
30/12/2019,EM011,Ken Momodu,44123456791,Bristol,ken.momodu@groceryplace.com,PR007,Five Alive,C003,Holmes View Plc,Europe,2,45.9,91.8
30/12/2019,EM010,Jenny Nwankwo,44123456790,Bristol,jenny.nwankwo@groceryplace.com,PR010,Noodles,C004,Nested Shelters,Europe,3,70.5,211.5
30/12/2019,EM003,Mike Abdul,44123456783,New Hampshire,mike.abdul@groceryplace.com,PR007,Five Alive,C005,Prime Waters Ltd,United States,1,22.95,22.95
30/12/2019,EM009,Betty Champ,44123456789,London,betty.champ@groceryplace.com,PR010,Noodles,C006,Jameson & Sons,Australia,2,47,94
30/12/2019,EM010,Jenny Nwankwo,44123456790,Bristol,jenny.nwankwo@groceryplace.com,PR011,Biscuits,C007,Art House Publications,MEA,1,27.5,27.5
30/12/2019,EM001,Cameron Diaz,44123456781,Bristol,cameron.diaz@groceryplace.com,PR007,Five Alive,C008,Bunkmates LLC,Australia,1,22.95,22.95
30/12/2019,EM007,Christy Okon,44123456787,Manchester,christy.okon@groceryplace.com,PR008,Power Oil,C004,Nested Shelters,Europe,1,24,24
30/12/2019,EM011,Ken Momodu,44123456791,Bristol,ken.momodu@groceryplace.com,PR001,Rice,C005,Prime Waters Ltd,United States,3,59.85,179.55
30/12/2019,EM011,Ken Momodu,44123456791,Bristol,ken.momodu@groceryplace.com,PR004,Corn Flakes,C001,White Rock Ltd,MEA,4,112,448
30/12/2019,EM014,Adrian Codley,44123456794,Lancaster,adrian.codley@groceryplace.com,PR001,Rice,C002,Sterling Homes Pty,United States,3,59.85,179.55
30/12/2019,EM011,Ken Momodu,44123456791,Bristol,ken.momodu@groceryplace.com,PR001,Rice,C003,Holmes View Plc,Europe,1,19.95,19.95
30/12/2019,EM003,Mike Abdul,44123456783,New Hampshire,mike.abdul@groceryplace.com,PR001,Rice,C004,Nested Shelters,Europe,6,113.7,682.2
30/12/2019,EM004,Sylvester Chan,44123456784,Manchester,sylvester.chan@groceryplace.com,PR003,Wheat,C005,Prime Waters Ltd,United States,2,50,100
30/12/2019,EM011,Ken Momodu,44123456791,Bristol,ken.momodu@groceryplace.com,PR001,Rice,C006,Jameson & Sons,Australia,2,37.9,75.8
30/12/2019,EM003,Mike Abdul,44123456783,New Hampshire,mike.abdul@groceryplace.com,PR010,Noodles,C007,Art House Publications,MEA,3,70.5,211.5
30/12/2019,EM005,Francis Stallone,44123456785,Manchester,francis.stallone@groceryplace.com,PR002,Semolina,C001,White Rock Ltd,MEA,2,66,132
30/12/2019,EM011,Ken Momodu,44123456791,Bristol,ken.momodu@groceryplace.com,PR002,Semolina,C002,Sterling Homes Pty,United States,1,33,33
30/12/2019,EM008,Isabel Wright,44123456788,London,isabel.wright@groceryplace.com,PR005,Milo,C003,Holmes View Plc,Europe,2,159.9,319.8
30/12/2019,EM004,Sylvester Chan,44123456784,Manchester,sylvester.chan@groceryplace.com,PR007,Five Alive,C004,Nested Shelters,Europe,1,22.95,22.95
30/12/2019,EM011,Ken Momodu,44123456791,Bristol,ken.momodu@groceryplace.com,PR007,Five Alive,C005,Prime Waters Ltd,United States,1,22.95,22.95
30/12/2019,EM007,Christy Okon,44123456787,Manchester,christy.okon@groceryplace.com,PR002,Semolina,C006,Jameson & Sons,Australia,2,66,132
30/12/2019,EM006,Pauline Nduka,44123456786,New Hampshire,pauline.nduka@groceryplace.com,PR007,Five Alive,C007,Art House Publications,MEA,3,68.85,206.55
30/12/2019,EM006,Pauline Nduka,44123456786,New Hampshire,pauline.nduka@groceryplace.com,PR003,Wheat,C008,Bunkmates LLC,Australia,2,50,100
30/12/2019,EM011,Ken Momodu,44123456791,Bristol,ken.momodu@groceryplace.com,PR012,Onga,C004,Nested Shelters,Europe,16,273.6,4377.6
30/12/2019,EM003,Mike Abdul,44123456783,New Hampshire,mike.abdul@groceryplace.com,PR003,Wheat,C005,Prime Waters Ltd,United States,2,50,100
30/12/2019,EM013,Collins Abrahams,44123456793,London,collins.abrahams@groceryplace.com,PR002,Semolina,C001,White Rock Ltd,MEA,2,66,132
30/12/2019,EM010,Jenny Nwankwo,44123456790,Bristol,jenny.nwankwo@groceryplace.com,PR011,Biscuits,C001,White Rock Ltd,MEA,2,53,106
30/12/2019,EM013,Collins Abrahams,44123456793,London,collins.abrahams@groceryplace.com,PR001,Rice,C002,Sterling Homes Pty,United States,2,39.9,79.8
30/12/2019,EM013,Collins Abrahams,44123456793,London,collins.abrahams@groceryplace.com,PR006,Milk,C003,Holmes View Plc,Europe,4,91.8,367.2
30/12/2019,EM011,Ken Momodu,44123456791,Bristol,ken.momodu@groceryplace.com,PR011,Biscuits,C004,Nested Shelters,Europe,3,79.5,238.5
31/12/2019,EM014,Adrian Codley,44123456794,Lancaster,adrian.codley@groceryplace.com,PR010,Noodles,C005,Prime Waters Ltd,United States,1,22.5,22.5
31/12/2019,EM003,Mike Abdul,44123456783,New Hampshire,mike.abdul@groceryplace.com,PR010,Noodles,C006,Jameson & Sons,Australia,1,23.5,23.5
31/12/2019,EM001,Cameron Diaz,44123456781,Bristol,cameron.diaz@groceryplace.com,PR001,Rice,C007,Art House Publications,MEA,4,79.8,319.2
01/01/2020,EM007,Christy Okon,44123456787,Manchester,christy.okon@groceryplace.com,PR010,Noodles,C008,Bunkmates LLC,Australia,3,70.5,211.5
01/01/2020,EM008,Isabel Wright,44123456788,London,isabel.wright@groceryplace.com,PR006,Milk,C004,Nested Shelters,Europe,3,68.85,206.55
02/01/2020,EM011,Ken Momodu,44123456791,Bristol,ken.momodu@groceryplace.com,PR001,Rice,C005,Prime Waters Ltd,United States,1,19.95,19.95
02/01/2020,EM007,Christy Okon,44123456787,Manchester,christy.okon@groceryplace.com,PR009,Spaghetti,C001,White Rock Ltd,MEA,3,63,189
02/01/2020,EM011,Ken Momodu,44123456791,Bristol,ken.momodu@groceryplace.com,PR004,Corn Flakes,C002,Sterling Homes Pty,United States,25,688.75,17218.75
02/01/2020,EM001,Cameron Diaz,44123456781,Bristol,cameron.diaz@groceryplace.com,PR001,Rice,C003,Holmes View Plc,Europe,22,416.9,9171.8
03/01/2020,EM013,Collins Abrahams,44123456793,London,collins.abrahams@groceryplace.com,PR007,Five Alive,C004,Nested Shelters,Europe,3,68.85,206.55
03/01/2020,EM008,Isabel Wright,44123456788,London,isabel.wright@groceryplace.com,PR004,Corn Flakes,C005,Prime Waters Ltd,United States,3,87,261
03/01/2020,EM006,Pauline Nduka,44123456786,New Hampshire,pauline.nduka@groceryplace.com,PR004,Corn Flakes,C006,Jameson & Sons,Australia,1,30,30
04/01/2020,EM002,Natasha Whyte,44123456782,Bristol,natasha.whyte@groceryplace.com,PR006,Milk,C007,Art House Publications,MEA,2,45.9,91.8
04/01/2020,EM012,Roger Stone,44123456792,London,roger.stone@groceryplace.com,PR003,Wheat,C001,White Rock Ltd,MEA,2,48,96
05/01/2020,EM003,Mike Abdul,44123456783,New Hampshire,mike.abdul@groceryplace.com,PR006,Milk,C002,Sterling Homes Pty,United States,1,22.95,22.95
05/01/2020,EM011,Ken Momodu,44123456791,Bristol,ken.momodu@groceryplace.com,PR012,Onga,C003,Holmes View Plc,Europe,3,54,162
05/01/2020,EM013,Collins Abrahams,44123456793,London,collins.abrahams@groceryplace.com,PR007,Five Alive,C004,Nested Shelters,Europe,3,68.85,206.55
05/01/2020,EM003,Mike Abdul,44123456783,New Hampshire,mike.abdul@groceryplace.com,PR002,Semolina,C005,Prime Waters Ltd,United States,3,96,288
06/01/2020,EM010,Jenny Nwankwo,44123456790,Bristol,jenny.nwankwo@groceryplace.com,PR012,Onga,C006,Jameson & Sons,Australia,2,36,72
06/01/2020,EM001,Cameron Diaz,44123456781,Bristol,cameron.diaz@groceryplace.com,PR002,Semolina,C007,Art House Publications,MEA,3,102,306
06/01/2020,EM002,Natasha Whyte,44123456782,Bristol,natasha.whyte@groceryplace.com,PR007,Five Alive,C008,Bunkmates LLC,Australia,2,45.9,91.8
07/01/2020,EM013,Collins Abrahams,44123456793,London,collins.abrahams@groceryplace.com,PR006,Milk,C004,Nested Shelters,Europe,2,43.9,87.8
07/01/2020,EM015,Sylva Timotheus,44123456795,Lancaster,sylva.timotheus@groceryplace.com,PR009,Spaghetti,C005,Prime Waters Ltd,United States,2,42,84
07/01/2020,EM011,Ken Momodu,44123456791,Bristol,ken.momodu@groceryplace.com,PR006,Milk,C001,White Rock Ltd,MEA,23,479.55,11029.65
07/01/2020,EM004,Sylvester Chan,44123456784,Manchester,sylvester.chan@groceryplace.com,PR002,Semolina,C001,White Rock Ltd,MEA,3,102,306
07/01/2020,EM010,Jenny Nwankwo,44123456790,Bristol,jenny.nwankwo@groceryplace.com,PR008,Power Oil,C002,Sterling Homes Pty,United States,3,72,216
08/01/2020,EM003,Mike Abdul,44123456783,New Hampshire,mike.abdul@groceryplace.com,PR010,Noodles,C003,Holmes View Plc,Europe,2,45,90
08/01/2020,EM007,Christy Okon,44123456787,Manchester,christy.okon@groceryplace.com,PR006,Milk,C004,Nested Shelters,Europe,18,392.4,7063.2
08/01/2020,EM010,Jenny Nwankwo,44123456790,Bristol,jenny.nwankwo@groceryplace.com,PR001,Rice,C005,Prime Waters Ltd,United States,2,37.9,75.8
08/01/2020,EM001,Cameron Diaz,44123456781,Bristol,cameron.diaz@groceryplace.com,PR004,Corn Flakes,C006,Jameson & Sons,Australia,2,60,120
09/01/2020,EM001,Cameron Diaz,44123456781,Bristol,cameron.diaz@groceryplace.com,PR006,Milk,C007,Art House Publications,MEA,16,348.8,5580.8
10/01/2020,EM002,Natasha Whyte,44123456782,Bristol,natasha.whyte@groceryplace.com,PR001,Rice,C008,Bunkmates LLC,Australia,1,19.95,19.95
10/01/2020,EM012,Roger Stone,44123456792,London,roger.stone@groceryplace.com,PR004,Corn Flakes,C004,Nested Shelters,Europe,3,87,261
10/01/2020,EM011,Ken Momodu,44123456791,Bristol,ken.momodu@groceryplace.com,PR001,Rice,C005,Prime Waters Ltd,United States,24,454.8,10915.2
10/01/2020,EM004,Sylvester Chan,44123456784,Manchester,sylvester.chan@groceryplace.com,PR007,Five Alive,C001,White Rock Ltd,MEA,13,283.4,3684.2
10/01/2020,EM011,Ken Momodu,44123456791,Bristol,ken.momodu@groceryplace.com,PR006,Milk,C002,Sterling Homes Pty,United States,3,68.85,206.55
10/01/2020,EM002,Natasha Whyte,44123456782,Bristol,natasha.whyte@groceryplace.com,PR002,Semolina,C003,Holmes View Plc,Europe,2,66,132
10/01/2020,EM011,Ken Momodu,44123456791,Bristol,ken.momodu@groceryplace.com,PR007,Five Alive,C004,Nested Shelters,Europe,2,43.9,87.8
10/01/2020,EM002,Natasha Whyte,44123456782,Bristol,natasha.whyte@groceryplace.com,PR003,Wheat,C005,Prime Waters Ltd,United States,3,72,216
12/01/2020,EM011,Ken Momodu,44123456791,Bristol,ken.momodu@groceryplace.com,PR005,Milo,C006,Jameson & Sons,Australia,2,155.9,311.8
12/01/2020,EM011,Ken Momodu,44123456791,Bristol,ken.momodu@groceryplace.com,PR006,Milk,C007,Art House Publications,MEA,3,68.85,206.55
12/01/2020,EM011,Ken Momodu,44123456791,Bristol,ken.momodu@groceryplace.com,PR008,Power Oil,C001,White Rock Ltd,MEA,2,50,100
12/01/2020,EM008,Isabel Wright,44123456788,London,isabel.wright@groceryplace.com,PR002,Semolina,C002,Sterling Homes Pty,United States,3,99,297
13/01/2020,EM007,Christy Okon,44123456787,Manchester,christy.okon@groceryplace.com,PR006,Milk,C003,Holmes View Plc,Europe,2,45.9,91.8
13/01/2020,EM010,Jenny Nwankwo,44123456790,Bristol,jenny.nwankwo@groceryplace.com,PR004,Corn Flakes,C004,Nested Shelters,Europe,22,585.2,12874.4
13/01/2020,EM007,Christy Okon,44123456787,Manchester,christy.okon@groceryplace.com,PR002,Semolina,C005,Prime Waters Ltd,United States,3,102,306
13/01/2020,EM011,Ken Momodu,44123456791,Bristol,ken.momodu@groceryplace.com,PR009,Spaghetti,C006,Jameson & Sons,Australia,3,60,180
13/01/2020,EM004,Sylvester Chan,44123456784,Manchester,sylvester.chan@groceryplace.com,PR006,Milk,C007,Art House Publications,MEA,2,43.9,87.8
14/01/2020,EM011,Ken Momodu,44123456791,Bristol,ken.momodu@groceryplace.com,PR004,Corn Flakes,C008,Bunkmates LLC,Australia,2,58,116
14/01/2020,EM013,Collins Abrahams,44123456793,London,collins.abrahams@groceryplace.com,PR010,Noodles,C004,Nested Shelters,Europe,3,70.5,211.5
14/01/2020,EM006,Pauline Nduka,44123456786,New Hampshire,pauline.nduka@groceryplace.com,PR007,Five Alive,C005,Prime Waters Ltd,United States,12,261.6,3139.2
14/01/2020,EM009,Betty Champ,44123456789,London,betty.champ@groceryplace.com,PR001,Rice,C001,White Rock Ltd,MEA,1,19.95,19.95
15/01/2020,EM004,Sylvester Chan,44123456784,Manchester,sylvester.chan@groceryplace.com,PR006,Milk,C001,White Rock Ltd,MEA,3,68.85,206.55
15/01/2020,EM007,Christy Okon,44123456787,Manchester,christy.okon@groceryplace.com,PR004,Corn Flakes,C002,Sterling Homes Pty,United States,3,90,270
15/01/2020,EM011,Ken Momodu,44123456791,Bristol,ken.momodu@groceryplace.com,PR007,Five Alive,C003,Holmes View Plc,Europe,1,21.95,21.95
15/01/2020,EM007,Christy Okon,44123456787,Manchester,christy.okon@groceryplace.com,PR012,Onga,C004,Nested Shelters,Europe,1,19,19
15/01/2020,EM012,Roger Stone,44123456792,London,roger.stone@groceryplace.com,PR010,Noodles,C005,Prime Waters Ltd,United States,1,23.5,23.5
15/01/2020,EM012,Roger Stone,44123456792,London,roger.stone@groceryplace.com,PR001,Rice,C006,Jameson & Sons,Australia,3,59.85,179.55
16/01/2020,EM014,Adrian Codley,44123456794,Lancaster,adrian.codley@groceryplace.com,PR007,Five Alive,C007,Art House Publications,MEA,2,45.9,91.8
16/01/2020,EM011,Ken Momodu,44123456791,Bristol,ken.momodu@groceryplace.com,PR006,Milk,C008,Bunkmates LLC,Australia,2,45.9,91.8
16/01/2020,EM011,Ken Momodu,44123456791,Bristol,ken.momodu@groceryplace.com,PR006,Milk,C004,Nested Shelters,Europe,3,65.85,197.55
16/01/2020,EM003,Mike Abdul,44123456783,New Hampshire,mike.abdul@groceryplace.com,PR002,Semolina,C005,Prime Waters Ltd,United States,2,68,136
17/01/2020,EM002,Natasha Whyte,44123456782,Bristol,natasha.whyte@groceryplace.com,PR002,Semolina,C001,White Rock Ltd,MEA,2,66,132
17/01/2020,EM001,Cameron Diaz,44123456781,Bristol,cameron.diaz@groceryplace.com,PR010,Noodles,C002,Sterling Homes Pty,United States,1,22.5,22.5
18/01/2020,EM011,Ken Momodu,44123456791,Bristol,ken.momodu@groceryplace.com,PR007,Five Alive,C003,Holmes View Plc,Europe,14,305.2,4272.8
18/01/2020,EM002,Natasha Whyte,44123456782,Bristol,natasha.whyte@groceryplace.com,PR002,Semolina,C004,Nested Shelters,Europe,3,99,297
19/01/2020,EM015,Sylva Timotheus,44123456795,Lancaster,sylva.timotheus@groceryplace.com,PR004,Corn Flakes,C005,Prime Waters Ltd,United States,2,60,120
19/01/2020,EM003,Mike Abdul,44123456783,New Hampshire,mike.abdul@groceryplace.com,PR001,Rice,C006,Jameson & Sons,Australia,1,18.95,18.95
19/01/2020,EM005,Francis Stallone,44123456785,Manchester,francis.stallone@groceryplace.com,PR007,Five Alive,C007,Art House Publications,MEA,1,22.95,22.95
19/01/2020,EM009,Betty Champ,44123456789,London,betty.champ@groceryplace.com,PR007,Five Alive,C001,White Rock Ltd,MEA,3,68.85,206.55
20/01/2020,EM003,Mike Abdul,44123456783,New Hampshire,mike.abdul@groceryplace.com,PR011,Biscuits,C002,Sterling Homes Pty,United States,23,600.99,13822.77
20/01/2020,EM004,Sylvester Chan,44123456784,Manchester,sylvester.chan@groceryplace.com,PR012,Onga,C003,Holmes View Plc,Europe,2,38,76
20/01/2020,EM010,Jenny Nwankwo,44123456790,Bristol,jenny.nwankwo@groceryplace.com,PR001,Rice,C004,Nested Shelters,Europe,3,59.85,179.55
20/01/2020,EM003,Mike Abdul,44123456783,New Hampshire,mike.abdul@groceryplace.com,PR006,Milk,C005,Prime Waters Ltd,United States,3,68.85,206.55
20/01/2020,EM012,Roger Stone,44123456792,London,roger.stone@groceryplace.com,PR003,Wheat,C006,Jameson & Sons,Australia,3,75,225
21/01/2020,EM013,Collins Abrahams,44123456793,London,collins.abrahams@groceryplace.com,PR008,Power Oil,C007,Art House Publications,MEA,23,524.4,12061.2
21/01/2020,EM007,Christy Okon,44123456787,Manchester,christy.okon@groceryplace.com,PR008,Power Oil,C008,Bunkmates LLC,Australia,1,25,25
21/01/2020,EM006,Pauline Nduka,44123456786,New Hampshire,pauline.nduka@groceryplace.com,PR001,Rice,C004,Nested Shelters,Europe,1,19.95,19.95
21/01/2020,EM003,Mike Abdul,44123456783,New Hampshire,mike.abdul@groceryplace.com,PR002,Semolina,C005,Prime Waters Ltd,United States,1,34,34
21/01/2020,EM001,Cameron Diaz,44123456781,Bristol,cameron.diaz@groceryplace.com,PR009,Spaghetti,C001,White Rock Ltd,MEA,3,60,180
21/01/2020,EM011,Ken Momodu,44123456791,Bristol,ken.momodu@groceryplace.com,PR008,Power Oil,C001,White Rock Ltd,MEA,3,72,216
21/01/2020,EM001,Cameron Diaz,44123456781,Bristol,cameron.diaz@groceryplace.com,PR002,Semolina,C002,Sterling Homes Pty,United States,2,64,128
22/01/2020,EM014,Adrian Codley,44123456794,Lancaster,adrian.codley@groceryplace.com,PR010,Noodles,C003,Holmes View Plc,Europe,1,22.5,22.5
22/01/2020,EM006,Pauline Nduka,44123456786,New Hampshire,pauline.nduka@groceryplace.com,PR006,Milk,C004,Nested Shelters,Europe,3,68.85,206.55
22/01/2020,EM011,Ken Momodu,44123456791,Bristol,ken.momodu@groceryplace.com,PR010,Noodles,C005,Prime Waters Ltd,United States,1,22.5,22.5
22/01/2020,EM011,Ken Momodu,44123456791,Bristol,ken.momodu@groceryplace.com,PR004,Corn Flakes,C006,Jameson & Sons,Australia,2,58,116
22/01/2020,EM012,Roger Stone,44123456792,London,roger.stone@groceryplace.com,PR007,Five Alive,C007,Art House Publications,MEA,2,45.9,91.8
23/01/2020,EM013,Collins Abrahams,44123456793,London,collins.abrahams@groceryplace.com,PR007,Five Alive,C008,Bunkmates LLC,Australia,2,45.9,91.8
23/01/2020,EM007,Christy Okon,44123456787,Manchester,christy.okon@groceryplace.com,PR010,Noodles,C004,Nested Shelters,Europe,15,334.95,5024.25
23/01/2020,EM001,Cameron Diaz,44123456781,Bristol,cameron.diaz@groceryplace.com,PR003,Wheat,C005,Prime Waters Ltd,United States,13,308.75,4013.75
23/01/2020,EM001,Cameron Diaz,44123456781,Bristol,cameron.diaz@groceryplace.com,PR001,Rice,C001,White Rock Ltd,MEA,3,59.85,179.55
23/01/2020,EM002,Natasha Whyte,44123456782,Bristol,natasha.whyte@groceryplace.com,PR011,Biscuits,C002,Sterling Homes Pty,United States,3,79.5,238.5
